platform,komentar,timestamp,sentimen,cleaned_comment
YouTube,Wajarlah hape murah. Biasa review hape ratusan juta,2022-08-22T19:55:32Z,Positif,wajar hape murah biasa review hape ratus juta
YouTube,Thank you so much for this!,2022-08-22T19:46:31Z,Netral,thank you so much for this
YouTube,"Lumayan bg itu hp jan di buang mending kasih aku aja bg , walaupun murah berarti buat ade saya :)",2022-08-22T19:35:13Z,Positif,lumayan bg hp jan buang mending kasih aku aja bg walaupun murah arti buat ade
YouTube,"Kek Maxtron s11 persis cuman beda cofer ,btw aku beli itu dulu kena hipnotis seles , sekarang Alhamdulillah udh ganti yang mereknya lebih jelas",2022-08-22T19:23:31Z,Netral,kek maxtron s persis cuman beda cofer btw aku beli dulu kena hipnotis les sekarang alhamdulillah udh ganti merek lebih jelas
YouTube,Jadi inget jaman oprek andromex c dulu edit build.prop dari ram 512mb bisa diedit jadi 32gb internal dari 4gb jadi 1Tb ya cuman editan sih ga ada perubahan di peforma cuman buat pamer doang 🤣🤣🤣🤣,2022-08-22T19:12:37Z,Netral,jadi inget jaman oprek andromex c dulu edit buildprop ram mb edit jadi gb internal gb jadi tb cuman edit sih ga ubah forma cuman buat pamer doang
YouTube,"Tet tet tot tet tet to tet tet

Ha

Ha

Ha

Hai david disini",2022-08-22T19:10:51Z,Netral,tet tet tot tet tet to tet tet ha ha ha hai david sini
YouTube,"Mantaap bang 
Terima kasih
Semoga org2 jd g penasaran lg dg itu hp
Krn sudah tercerahkan
😊😬👌🙏",2022-08-22T19:03:52Z,Netral,mantaap bang terima kasih moga org jd g penasaran lg dg hp krn cerah
YouTube,_MAY ALSO_ ☕,2022-08-22T18:57:18Z,Netral,may also
YouTube,"Hp saya ke sadap, sudah dibawa ke dokter hp sana sini masih tidak sanggup...
Saya pengen menggunakan aplikasi WA tapi ga bisa, diblokir terus, sudah ganti kartu perdana 4 kali, masih tetap diblokir, 
#BUAT ORANG YANG SADAP HP SAYA, SEMOGA ANDA MENDAPATKAN HIDAYAH",2022-08-22T18:57:07Z,Netral,hp sadap bawa ke dokter hp sana sini tidak sanggup saya ken guna aplikasi wa ga blokir terus ganti kartu perdana kali tetap blokir orang sadap hp moga dapat hidayah
YouTube,hp yg gk ada harga diri😆😆,2022-08-22T18:55:32Z,Netral,hp yg gk harga diri
YouTube,Volumenya ngga bisa diteken ngakak kaya hp saya bang nekenya pake gagang pintu sangkin alotnya udh jeblos 🤣,2022-08-22T18:52:13Z,Netral,volume ngga teken ngakak kaya hp bang nekenya pake gagang pintu sangkin alot udh jeblos
YouTube,Harga memang gk bisa bohong,2022-08-22T18:48:40Z,Netral,harga memang gk bohong
YouTube,Saya juga tertipu... 1.250 yg datang diluar dugaan,2022-08-22T18:45:17Z,Netral,juga tipu yg datang luar duga
YouTube,parah ni hape .. buangg aja,2022-08-22T18:44:17Z,Netral,parah ni hape buangg aja
YouTube,Ha~~,2022-08-22T18:42:53Z,Netral,ha
YouTube,kek hp advan ga si notifikasi atas nya and tombol nya?,2022-08-22T18:40:16Z,Netral,kek hp advan ga si notifikasi atas nya and tombol nya
YouTube,"gue coment di live streaming nya, 
hp limbah pabrik🗿🗿
langsung di mute dong😂😂😂",2022-08-22T18:40:03Z,Netral,gue coment live streaming nya hp limbah pabrik langsung mute dong
YouTube,Bang david ketawa nya berat banget🗿,2022-08-22T18:29:07Z,Netral,bang david ketawa nya berat banget
YouTube,Mending beli samsung yg sejutaan,2022-08-22T18:28:44Z,Netral,mending beli samsung yg juta
YouTube,Bongkar dongg bang hp nya,2022-08-22T18:25:28Z,Netral,bongkar dongg bang hp nya
YouTube,"Yang ga sengaja baca komentar ini, semoga selalu dalam perlindungan ALLAH SWT, Semoga diberikan kesehatan yg prima, umur panjang yg berkah manfaat, dimudahkan segala urusannya, dilancarkan rezekinya, serta makin sukses kedepannya. Aamiin Allahuma Aamiin. 🙏❤️",2022-08-22T18:21:14Z,Netral,ga sengaja baca komentar moga selalu lindung allah swt moga beri sehat yg prima umur panjang yg berkah manfaat mudah segala urus lancar rezeki makin sukses depan aamiin allahuma aamiin
YouTube,Jadi penasaran sama..kopi gula aren nya..😁,2022-08-22T18:08:14Z,Netral,jadi penasaran samakopi gula aren nya
YouTube,Selimbah2nya limbah Jepang masih jauh lbh bagus dr hp kw ancur gini,2022-08-22T18:05:29Z,Positif,limbah limbah jepang jauh lbh bagus dr hp kw ancur gin
YouTube,"Wajar adaptor ny enteng semua danany di alokasikan di spek yang gahar, masih bisa beli adaptor 3rd",2022-08-22T18:02:41Z,Netral,wajar adaptor ny enteng semua danany alokasi spek gahar bisa beli adaptor rd
YouTube,Keren bang tehenks infonya 👌,2022-08-22T17:56:43Z,Positif,keren bang tehenks info
YouTube,Keren banget bang,2022-08-22T17:54:15Z,Positif,keren banget bang
YouTube,Busuk banget hape,2022-08-22T17:42:48Z,Netral,busuk banget hape
YouTube,Kapal Api Gula Aren tapi gambarnya tebu🗿,2022-08-22T17:42:30Z,Netral,kapal api gula aren gambar tebu
YouTube,Pernah dulu jaman sma mau beli hp samsung j1. Trus ada spg ditawarin hp acces go dg iming iming menggiurkan. Dipake sebulan sudah wasalam😂,2022-08-22T17:34:02Z,Netral,pernah dulu jaman sma mau beli hp samsung j trus spg ditawarin hp acces go dg iming iming giur dipake bulan wasalam
YouTube,Terimakasih bang david 🙏. Berkat ini saya bisa beli hp yg terbaik buat adik saya,2022-08-22T17:32:55Z,Netral,terimakasih bang david berkat beli hp yg baik buat adik saya
YouTube,"Masa 1jt, hp apa",2022-08-22T17:31:33Z,Netral,masa jt hp apa
YouTube,"Hp seperti ini yg saya sangat benci, siapa juga yg produksi hp kek gini.",2022-08-22T17:27:17Z,Netral,hp ini yg sangat benci siapa yg produksi hp kek gin
YouTube,Bang gue beli 100 ribu boleh gk,2022-08-22T17:18:16Z,Netral,bang gue beli ribu gk
YouTube,Suaranya kayakbang naky,2022-08-22T17:16:21Z,Netral,suara kayakbang naky
YouTube,boleh juga nih hp buat ngonten,2022-08-22T17:10:23Z,Netral,juga nih hp buat ngonten
YouTube,God bless you Mas David,2022-08-22T17:09:34Z,Netral,god bless you mas david
YouTube,Yang lebih lucu nya kalo live tiap kalo banyak yang komen makin turun harga nya..pas saya komen 'itu kw jangan beli' lah langsung di bisukan wkwk,2022-08-22T17:07:42Z,Netral,lebih lucu nya kalo live tiap kalo banyak komen makin turun harga nyapas komen kw jangan beli lah langsung bisu wkwk
YouTube,Pernah si pake blm sebulan hp lngsung blank,2022-08-22T16:59:59Z,Netral,pernah si pake blm bulan hp lngsung blank
YouTube,Mnding hp samsung a7/a5 2017 nih,2022-08-22T16:58:16Z,Netral,mnding hp samsung aa nih
YouTube,"Kenapa ya sekarang ini,sangat banyak barang KW dijual bebas di mana2,sangat mengecewakan.Orang yang berduit aja klu salah beli pasti kecewa,apalagi seperti saya ini,sejuta itu adalah nilai yang sangat banyak dan sangat sulit mendptkannya.Trus hanya akan tertipu oleh barang murah,yg di iming-imingi kualitas super.Udah pernah ketipu juga sih,jadi trauma belanja online dan belanja barang baru.
Allah ya Robb,kapan ni para penipu mati 😠",2022-08-22T16:55:35Z,Positif,sekarang inisangat banyak barang kw jual bebas manasangat mengecewakanorang duit aja klu salah beli kecewaapalagi saya inisejuta adalah nilai sangat banyak sangat sulit mendptkannyatrus akan tipu barang murahyg imingimingi kualitas superudah pernah tipu sihjadi trauma belanja online belanja barang baru allah ya robbkapan ni tipu mati
YouTube,Bng ko sora nya beda,2022-08-22T16:55:27Z,Netral,bng ko sora nya beda
YouTube,Report aja tukunya supaya gda korban lagi,2022-08-22T16:47:35Z,Netral,report aja tuku gda korban
YouTube,"Yang jadi pertanyaan koq barang kayak gini bisa masuk Indonesiadebgan mudah nya ,jelas merugikan konsumen dan bisa berakibat fatal bisa memicu kebakaran dan dll",2022-08-22T16:45:17Z,Netral,jadi tanya koq barang kayak gin masuk indonesiadebgan mudah nya jelas rugi konsumen akibat fatal bisa picu bakar dll
YouTube,Suka selalu dan selalu menunggu konten yang sangat inspiratif dan sangat bermanfaat,2022-08-22T16:37:17Z,Netral,suka selalu selalu tunggu konten sangat inspiratif sangat manfaat
YouTube,"temen saya juga bang, beli hp 600rb reno3 tapi lemot sama kaya persis di vidio. batre pisah juga",2022-08-22T16:36:58Z,Netral,temen bang beli hp rb reno lot sama kaya persis vidio batre pisah juga
YouTube,"Akhirnya di review juga sama Gadgetin, soalnya setiap gua komen di tiktok pasti selalu di kick sama admin nya biar ga ketauan tipu2 hp ini",2022-08-22T16:33:31Z,Netral,akhir review sama gadgetin soal gua komen tiktok selalu kick sama admin nya biar ga tau tipu hp
YouTube,Semangat terus bang wkwk,2022-08-22T16:28:46Z,Netral,semangat terus bang wkwk
YouTube,"Tampilannya kek hp mama ku yg lama tahun 2016 san, dn skrg batre ny dh kembung tapi lebih parah yg abg review skrg 🗿",2022-08-22T16:27:06Z,Netral,tampil kek hp mama ku yg lama tahun san dn skrg batre ny dh kembung lebih parah yg abg review skrg
YouTube,Hahahaha...bar bar bangeeet,2022-08-22T16:23:10Z,Netral,hahahahabar bar bangeeet
YouTube,HP yang PHP,2022-08-22T16:20:13Z,Netral,hp php
YouTube,ngakak bgt tolong 😅😭😂,2022-08-22T16:20:02Z,Netral,ngakak bgt
YouTube,Wkwkwkwkwkwkw,2022-08-22T16:19:51Z,Netral,wkwkwkwkwkwkw
YouTube,"Terimakasih bang sharing nya,jadi tau, salam strike dari Palembang 👌😊🙏",2022-08-22T16:17:34Z,Netral,terimakasih bang sharing nyajadi tau salam strike palembang
YouTube,Hp raketan kali abal2 yg penting cuan kali tu,2022-08-22T16:15:20Z,Netral,hp raket kali abal yg penting cuan kali tu
YouTube,Kasihkan saya aja bang hapenya...,2022-08-22T16:13:12Z,Netral,kasih aja bang hapenya
YouTube,Bg belik dmn,2022-08-22T16:12:46Z,Netral,bg belik dmn
YouTube,"Bang hp nya buat aku lah , lumayan buat belajar wkwkwkwkkw",2022-08-22T16:03:57Z,Netral,bang hp nya buat aku lah lumayan buat ajar wkwkwkwkkw
YouTube,"Masih aja jualan dengan cara tipu2,,",2022-08-22T15:59:39Z,Netral,aja jual cara tipu
YouTube,"Gpp, cintai produk Indonesia BWAHAHHAHA",2022-08-22T15:58:48Z,Netral,gpp cinta produk indonesia bwahahhaha
YouTube,"Kita teknisi HP, biasanya tulisannya saja ram 12",2022-08-22T15:56:55Z,Netral,teknisi hp biasa tulis ram
YouTube,"Tik tok itu tempat nya orang berkhianat yang pada jualan ,,",2022-08-22T15:56:44Z,Netral,tik tok tempat nya orang khianat pada jual
YouTube,"Tolong bang klo lagi unboxing HP,mau itu HDC atapun mirip/tiruan,jangan terlalu menghina produknya.masih hebat mereka bisa membuat HP wlaupun tiruan,GWE tanya apakah ELU BISA BANG MEMBUAT HP SENDIRI?",2022-08-22T15:56:31Z,Netral,bang klo unboxing hpmau hdc atapun miriptiruanjangan terlalu hina produknyamasih hebat buat hp wlaupun tiruangwe tanya elu bisa bang buat hp sendiri
YouTube,Cina di Cina in.. 🤣🤣🤣🤣,2022-08-22T15:53:40Z,Netral,cina cina in
YouTube,"dan suamiku barusan beli hp itu kak😭😭 nangis bgt pdhal suami pgn bgt punya hp, hp sebelumnya rusak trs dia inisiatif beli hp itu. mlah gak bisa diguna in samsek. yaAllah mohon dibantu kak agar suami bisa punya hp lagi🥺",2022-08-22T15:50:44Z,Netral,suami barusan beli hp kak nang bgt pdhal suami pgn bgt punya hp hp belum rusak trs inisiatif beli hp mlah gak guna in samsek yaallah mohon bantu kak suami punya hp lagi
YouTube,Anjer gw ngakak pas chargernya dilempar 😂,2022-08-22T15:45:47Z,Netral,anjer gw ngakak pas chargernya lempar
YouTube,Gmana spek nya ya,2022-08-22T15:40:32Z,Netral,gmana spek nya
YouTube,bang mending kasih gua aja klo abg gk mau .gua lg butuh hp bang soalnya ni hp gua vivo model lama ram 3 udh rusak lcd setengah .klo gk mau tu hp aku mau kok bang .mudhan dikasih hp itu gpp deh kw yg penting punya hp hehe thank you,2022-08-22T15:39:26Z,Netral,bang mending kasih gua aja klo abg gk mau gua lg butuh hp bang soal ni hp gua vivo model lama ram udh rusak lcd tengah klo gk mau tu hp aku mau kok bang mudhan kasih hp gpp deh kw yg penting punya hp hehe thank you
YouTube,Terimakasih om... 🤣🤣🤣,2022-08-22T15:36:26Z,Netral,terimakasih om
YouTube,Selamat buat seratus orang yg udh beli😂,2022-08-22T15:31:17Z,Netral,selamat buat ratus orang yg udh beli
YouTube,dan intinya dalam video ini mengajarkan kita untuk bersabar dan pasrah belih hp kw🤣🤣🤣🤣,2022-08-22T15:28:28Z,Netral,inti video ajar untuk sabar pasrah belih hp kw
YouTube,"kasihan banget sih yg ketipu beli hp begitu, serasa hp tahun 2016 nge lag ampe segitu nya mah, lebih baik beli hp second tapi jelas drpada beli yang begini",2022-08-22T15:26:42Z,Netral,kasihan banget sih yg tipu beli hp serasa hp tahun nge lag ampe segitu nya mah lebih baik beli hp second jelas drpada beli begini
YouTube,Kang klw ga mau buat saya ajah lumbayan buat ngojek,2022-08-22T15:26:13Z,Netral,kang klw ga mau buat ajah lumbayan buat ngojek
YouTube,pasang batre reflek liat apar,2022-08-22T15:21:14Z,Netral,pasang batre reflek liat apar
YouTube,"yah,, klo kamera nya kur leb sama kek Redmi Note 11 emg",2022-08-22T15:19:37Z,Netral,yah klo kamera nya kur leb sama kek redmi note emg
YouTube,"hp lemot, udah bego sejak awal. event download play service doang. kemana tuh 10 core + 5G nya :v :v",2022-08-22T15:17:21Z,Netral,hp lot udah bego sejak awal event download play service doang tuh core g nya v v
YouTube,Merek hp nya apa bang?,2022-08-22T15:16:38Z,Netral,merek hp nya apa bang
YouTube,Ngakak lihat tombol volumenya,2022-08-22T15:13:09Z,Netral,ngakak lihat tombol volume
YouTube,trimakasih pesulap merah 😂,2022-08-22T15:11:36Z,Netral,trimakasih sulap merah
YouTube,"Bang david akhirnya mrasakan penderitaan para pnggila spek berkantong kempes berpemikiran pendek, yg dengan polosnya trjebak dengan iming iming spesifikasi juara tapi kualitas durjana., Mungkin bagi seorang david apalah arti sejuta, tapi buat sebagian besar ""korban penipuan"" Sejuta itu sangat berarti besar,. Mudah²an para korban ikhlas sama musibah yg allah timpakan skrg, siapa tau kedepan, allah gantikan dgn rejeki yg lebih luas dan lapang., 🤲",2022-08-22T15:07:14Z,Netral,bang david akhir mrasakan derita pnggila spek kantong kempes pikir pendek yg polos trjebak iming iming spesifikasi juara kualitas durjana mungkin orang david apa arti juta buat bagi besar korban tipu juta sangat arti besar mudah an korban ikhlas sama musibah yg allah timpa skrg siapa tau depan allah ganti dgn rejeki yg lebih luas lapang
YouTube,20:59 Ngakak Banget😂😂😂,2022-08-22T15:06:04Z,Netral,ngakak banget
YouTube,"Masih mending hp 1 jutaan tapi brand samsung. Meskipun ram 1gb, masih enakan samsung.",2022-08-22T15:03:47Z,Netral,mending hp juta brand samsung meski ram gb enak samsung
YouTube,selalu suka....,2022-08-22T15:01:57Z,Netral,selalu suka
YouTube,"MT6595 itu 8 core. emg hp yg termasuk kenceng di tahun 2014,, kek Lenovo P750 kek nya... ho badak super kenceng punya abangnya tmen w waktu itu",2022-08-22T14:58:09Z,Netral,mt core emg hp yg masuk kenceng tahun kek lenovo p kek nya ho badak super kenceng punya abang tmen w waktu
YouTube,BG pesan nya d mana,2022-08-22T14:57:27Z,Netral,bg pesan nya d mana
YouTube,BTW Itu KopiNya DiMinum Dulu Bang Nanti Dingin,2022-08-22T14:53:17Z,Netral,btw kopi minum dulu bang dingin
YouTube,"100 orang yang beli * 1jt, wow",2022-08-22T14:48:51Z,Netral,orang beli jt wow
YouTube,Ini yg literally nothing phone,2022-08-22T14:47:27Z,Netral,yg literally nothing phone
YouTube,akhirnyaaa speak up,2022-08-22T14:47:19Z,Netral,akhirnyaaa speak up
YouTube,Bagus bang,2022-08-22T14:46:58Z,Positif,bagus bang
YouTube,Aplikasi kembali dana hanya di sopi dan lazada 😋😋,2022-08-22T14:46:56Z,Netral,aplikasi dana di sopi lazada
YouTube,Jangan mau beki ditiktok aku juga ketipu beli mejikom yg datang masker 😂😂🤣🤣🤣,2022-08-22T14:45:08Z,Netral,jangan mau bek ditiktok aku tipu beli mejikom yg datang masker
YouTube,Gua bingung bang mau beli hp vivo atau Xiaomi:),2022-08-22T14:42:43Z,Netral,gua bingung bang mau beli hp vivo xiaomi
YouTube,"Itu beli di tik tok asli gak bg
Takutnya gak sesua barang 
Kan jadinya bingung 😕",2022-08-22T14:34:50Z,Positif,beli tik tok asli gak bg takut gak sua barang kan jadi bingung
YouTube,Hadir youtube pemula siap ikuti,2022-08-22T14:34:44Z,Netral,hadir youtube mula siap ikut
YouTube,"Aslii ngakaak, liat bang david apalagi pas download google play service sama buka youtube doang lamaaaa.. wkwkw jadi inget Tab tab Bocil dari Evercoss. Wkwkw",2022-08-22T14:34:01Z,Positif,asli ngakaak liat bang david pas download google play service sama buka youtube doang lamaaaa wkwkw jadi inget tab tab bocil evercoss wkwkw
YouTube,"Ngakak gua bang liat hpnya😂
Tapi kasihan juga orang yang sudah terlanjur beli nih hp",2022-08-22T14:33:09Z,Netral,ngakak gua bang liat hpnya tapi kasihan orang sudah lanjur beli nih hp
YouTube,Review asus zenfone 9 bg,2022-08-22T14:32:58Z,Netral,review asus zenfone bg
YouTube,bang refiew relame c35,2022-08-22T14:32:25Z,Netral,bang refiew relame c
YouTube,Kirain xiaomi brand murah apa ?,2022-08-22T14:31:13Z,Positif,kirain xiaomi brand murah apa
YouTube,hape jamet ga jelas,2022-08-22T14:24:59Z,Netral,hape jamet ga jelas
YouTube,Kualitas foto blm pid pid... lupa ya,2022-08-22T14:20:47Z,Netral,kualitas foto blm pid pid lupa
YouTube,Konten hp abal2 aja yang nonton 3.3 M. Keren kali...,2022-08-22T14:16:55Z,Positif,konten hp abal aja nonton m keren kali
YouTube,Coba tes main epep banh🗿,2022-08-22T14:14:38Z,Netral,coba tes main epep banh
YouTube,kw meresahkan,2022-08-22T14:14:02Z,Netral,kw resah
YouTube,"Anjir itu mah hp smartfren, program dari kameranya udah jelas hp smartfren",2022-08-22T14:11:57Z,Netral,anjir mah hp smartfren program kamera udah jelas hp smartfren
YouTube,Wkwkwk ujungnya welcome ..bykan hp bgtu ternyata welcome jg merknya .kasian yg udh beli 100 org itu .lemot bgt sumpeh. Udh gw reboot .reset hard .ttp aja lemot ny parah .baru di isi 2 app.skrg hp sodara w udh gk kepake lg .dijual gk laku,2022-08-22T14:10:24Z,Netral,wkwkwk ujung welcome bykan hp bgtu nyata welcome jg merknya kasi yg udh beli org lot bgt sumpeh udh gw reboot reset hard ttp aja lot ny parah baru isi appskrg hp sodara w udh gk kepake lg jual gk laku
YouTube,Bahkan ada yg beli hp murah yg datang batu batA🤭,2022-08-22T14:09:06Z,Positif,bahkan yg beli hp murah yg datang batu bata
YouTube,"Yang beli pasti mayoritas orang awam di bidang perhapean.. dan beberapa mungkin beli untuk hadiah ultah,,
Tapi apapun itu,,ini hp mempersulit hidup",2022-08-22T14:08:49Z,Netral,beli mayoritas orang awam bidang perhapean beberapa mungkin beli hadiah ultah tapi apa ituini hp sulit hidup
YouTube,"Sempet dapet hape merk serupa waktu beli hape di toko oranye, padahal di tokonya brandnya Infinix.. cuma syukurnya segera ditanggapi dengan cepat dan baik sama shopee dan uang bisa dikembalikan..",2022-08-22T14:08:37Z,Netral,sempet dapet hape merk rupa waktu beli hape toko oranye padahal toko brandnya infinix cuma syukur segera tanggap cepat baik sama shopee uang kembali
